SRNO,INVDATE,INVNO,SUPPLIER,PARTY,ITEM,BRAND,HSN,PCS,QTY,PRATE,ADAT %,DISC %,DISC AMT,RATE,ACCVALUE,GSTPERC,GSTAMT,NET AMT,LRNO,CASE NO,TRANSPORT,SALESPERSON
1064,10/04/2026,390,MANIBHADRA TRADELINK,V R PAWAR SAREES,1013,ZIRR,630790,4,0,2795,2,2,-223.6,2795,11180,18,2011.6,13187.13,0730243,482,J.D.LOGISTICS,RATAN BHAI
1065,10/04/2026,390,MANIBHADRA TRADELINK,V R PAWAR SAREES,1190,ZIRR,540754,1,0,1295,2,2,-25.9,1295,1295,5,64.72,1359.2,0730243,482,J.D.LOGISTICS,RATAN BHAI
1066,10/04/2026,390,MANIBHADRA TRADELINK,V R PAWAR SAREES,1230,ZIRR,630790,1,0,3295,2,2,-65.9,3295,3295,18,592.86,3886.54,0730243,482,J.D.LOGISTICS,RATAN BHAI
1067,10/04/2026,390,MANIBHADRA TRADELINK,V R PAWAR SAREES,1470,ZIRR,630790,3,0,8595,2,2,-515.7,8595,25785,18,4639.44,30414.12,0730243,482,J.D.LOGISTICS,RATAN BHAI
1068,10/04/2026,390,MANIBHADRA TRADELINK,V R PAWAR SAREES,1614,ZIRR,630790,1,0,4695,2,2,-93.9,4695,4695,18,844.76,5537.88,0730243,482,J.D.LOGISTICS,RATAN BHAI
1069,10/04/2026,390,MANIBHADRA TRADELINK,V R PAWAR SAREES,1616,ZIRR,630790,1,0,4695,2,2,-93.9,4695,4695,18,844.76,5537.88,0730243,482,J.D.LOGISTICS,RATAN BHAI
1070,10/04/2026,391,MANIBHADRA TRADELINK,V R PAWAR SAREES,CRYSTAL SIROSKI,VEERVAANI SAREES,540754,72,0,375,2,2.5,-675,375,27000,5,1342.58,28194.08,0730761,15,J.D.LOGISTICS,AMAR BHAI
1071,10/04/2026,392,MANIBHADRA TRADELINK,V R PAWAR SAREES,SIMRAN,VEERVAANI SAREES,540754,15,0,411,2,2.5,-154.13,411,6165,5,306.55,6437.64,0730762,16,J.D.LOGISTICS,AMAR BHAI
1072,10/04/2026,392,MANIBHADRA TRADELINK,V R PAWAR SAREES,B PATCH,VEERVAANI SAREES,540754,37,0,525,2,2.5,-485.63,525,19425,5,965.91,20284.08,0730762,16,J.D.LOGISTICS,AMAR BHAI
1073,10/04/2026,392,MANIBHADRA TRADELINK,V R PAWAR SAREES,ANKUSH,VEERVAANI SAREES,540754,16,0,450,2,2.5,-180,450,7200,5,358.02,7518.42,0730762,16,J.D.LOGISTICS,AMAR BHAI
1074,10/04/2026,393,MANIBHADRA TRADELINK,V R PAWAR SAREES,SARA,ABHIRANG TEXTILES,540754,145,0,153,2,2,-443.7,153,22185,5,1108.81,23284.94,0730525,105,J.D.LOGISTICS,AMAR BHAI
1075,10/04/2026,394,MANIBHADRA TRADELINK,V R PAWAR SAREES,SARA,ABHIRANG TEXTILES,540754,144,0,153,2,2,-440.64,153,22032,5,1101.16,23124.35,0730526,106,J.D.LOGISTICS,AMAR BHAI
1076,10/04/2026,395,MANIBHADRA TRADELINK,V R PAWAR SAREES,SARA,ABHIRANG TEXTILES,540754,144,0,153,2,2,-440.64,153,22032,5,1101.16,23124.35,0730527,107,J.D.LOGISTICS,AMAR BHAI
1077,10/04/2026,396,MANIBHADRA TRADELINK,V R PAWAR SAREES,SARA,ABHIRANG TEXTILES,540754,144,0,153,2,2,-440.64,153,22032,5,1101.16,23124.35,0730524,108,J.D.LOGISTICS,AMAR BHAI
1078,10/04/2026,397,MANIBHADRA TRADELINK,V R PAWAR SAREES,RANG SHRINGAAR,AAI ANANDA SYNTEX,540754,96,0,340,2,3,-979.2,340,32640,5,1614.7,33908.72,0730481,478,J.D.LOGISTICS,AMAR BHAI
1079,10/04/2026,398,MANIBHADRA TRADELINK,V R PAWAR SAREES,RANG SHRINGAAR,AAI ANANDA SYNTEX,540754,96,0,340,2,3,-979.2,340,32640,5,1614.7,33908.72,0730435,479,J.D.LOGISTICS,AMAR BHAI
1080,10/04/2026,399,MANIBHADRA TRADELINK,V R PAWAR SAREES,RANG SHRINGAAR,AAI ANANDA SYNTEX,540754,96,0,340,2,3,-979.2,340,32640,5,1614.7,33908.72,0730434,480,J.D.LOGISTICS,AMAR BHAI
1081,10/04/2026,400,MANIBHADRA TRADELINK,V R PAWAR SAREES,RANG SHRINGAAR,AAI ANANDA SYNTEX,540754,96,0,340,2,3,-979.2,340,32640,5,1614.7,33908.72,0730436,481,J.D.LOGISTICS,AMAR BHAI
1082,10/04/2026,401,MANIBHADRA TRADELINK,V R PAWAR SAREES,DEVKI NANDAN 6,CAUL FASHION,630790,2,0,11500,2,5,-1150,11500,23000,18,4011.66,26298.66,0730588,218,J.D.LOGISTICS,RATAN BHAI
1083,10/04/2026,401,MANIBHADRA TRADELINK,V R PAWAR SAREES,DEVKI NANDAN 7,CAUL FASHION,630790,2,0,10950,2,5,-1095,10950,21900,18,3819.8,25040.9,0730588,218,J.D.LOGISTICS,RATAN BHAI
1084,10/04/2026,401,MANIBHADRA TRADELINK,V R PAWAR SAREES,DEVKI NANDAN DD,CAUL FASHION,630790,2,0,10950,2,5,-1095,10950,21900,18,3819.8,25040.9,0730588,218,J.D.LOGISTICS,RATAN BHAI
1085,10/04/2026,402,MANIBHADRA TRADELINK,V R PAWAR SAREES,MAURVI NANDAN 7,CAUL FASHION,630790,3,0,9850,2,5,-1477.5,9850,29550,18,5154.11,33788.06,0730584,219,J.D.LOGISTICS,RATAN BHAI
1086,10/04/2026,402,MANIBHADRA TRADELINK,V R PAWAR SAREES,DEVKI NANDAN 3,CAUL FASHION,630790,3,0,10950,2,5,-1642.5,10950,32850,18,5729.7,37561.35,0730584,219,J.D.LOGISTICS,RATAN BHAI
1087,10/04/2026,403,MANIBHADRA TRADELINK,V R PAWAR SAREES,MAURVI NANDAN 6,CAUL FASHION,630790,3,0,9850,2,5,-1477.5,9850,29550,18,5154.11,33788.06,0730585,220,J.D.LOGISTICS,RATAN BHAI
1088,10/04/2026,403,MANIBHADRA TRADELINK,V R PAWAR SAREES,MAURVI NANDAN 1,CAUL FASHION,630790,3,0,8290,2,5,-1243.5,8290,24870,18,4337.83,28436.86,0730585,220,J.D.LOGISTICS,RATAN BHAI
1089,10/04/2026,404,MANIBHADRA TRADELINK,V R PAWAR SAREES,NARAYAN IDKAL SILK,JAY MAHAVIR SAREE,540754,80,0,399,2,4,-1276.8,399,31920,5,1562.8,32818.86,0730492,352,J.D.LOGISTICS,RISHIKESH
1090,10/04/2026,405,MANIBHADRA TRADELINK,V R PAWAR SAREES,DOLPHIN SILK,JAY MAHAVIR SAREE,540754,80,0,411,2,4,-1315.2,411,32880,5,1609.81,33805.91,0730491,353,J.D.LOGISTICS,RISHIKESH
1091,10/04/2026,406,MANIBHADRA TRADELINK,V R PAWAR SAREES,RASMALAI SILK,SHYAM SILK MILLS,540754,120,0,280,2,2,-672,280,33600,5,1679.33,35265.89,0731583,32,J.D.LOGISTICS,RISHIKESH
1092,10/04/2026,407,MANIBHADRA TRADELINK,V R PAWAR SAREES,RASMALAI SILK,SHYAM SILK MILLS,540754,120,0,280,2,2,-672,280,33600,5,1679.33,35265.89,0731580,33,J.D.LOGISTICS,RISHIKESH
1093,10/04/2026,408,MANIBHADRA TRADELINK,V R PAWAR SAREES,RASMALAI SILK,SHYAM SILK MILLS,540754,120,0,280,2,2,-672,280,33600,5,1679.33,35265.89,0731584,34,J.D.LOGISTICS,RISHIKESH
1094,10/04/2026,409,MANIBHADRA TRADELINK,V R PAWAR SAREES,RASMALAI SILK,SHYAM SILK MILLS,540754,120,0,280,2,2,-672,280,33600,5,1679.33,35265.89,0731582,35,J.D.LOGISTICS,RISHIKESH
1095,10/04/2026,410,MANIBHADRA TRADELINK,V R PAWAR SAREES,RASMALAI SILK,SHYAM SILK MILLS,540754,120,0,280,2,2,-672,280,33600,5,1679.33,35265.89,0731585,31,J.D.LOGISTICS,RISHIKESH
1096,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17860,YASH CREATION,540754,5,0,2695,2,5,-673.75,2695,13475,5,652.86,13710.14,0731012,215,J.D.LOGISTICS,RATAN BHAI
1097,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17579,YASH CREATION,540754,5,0,3495,2,5,-873.75,3495,17475,5,846.66,17779.94,0731012,215,J.D.LOGISTICS,RATAN BHAI
1098,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17554,YASH CREATION,540754,5,0,3095,2,5,-773.75,3095,15475,5,749.76,15745.04,0731012,215,J.D.LOGISTICS,RATAN BHAI
1099,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,16775,YASH CREATION,540754,4,0,3495,2,5,-699,3495,13980,5,677.33,14223.95,0731012,215,J.D.LOGISTICS,RATAN BHAI
1100,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17937,YASH CREATION,540754,5,0,1495,2,5,-373.75,1495,7475,5,362.16,7605.43,0731012,215,J.D.LOGISTICS,RATAN BHAI
1101,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17926,YASH CREATION,540754,5,0,2950,2,5,-737.5,2950,14750,5,714.64,15007.39,0731012,215,J.D.LOGISTICS,RATAN BHAI
1102,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17608,YASH CREATION,540754,4,0,1495,2,5,-299,1495,5980,5,289.73,6084.35,0731012,215,J.D.LOGISTICS,RATAN BHAI
1103,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17924,YASH CREATION,540754,5,0,2995,2,5,-748.75,2995,14975,5,725.54,15236.31,0731012,215,J.D.LOGISTICS,RATAN BHAI
1104,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17927,YASH CREATION,540754,5,0,3250,2,5,-812.5,3250,16250,5,787.31,16533.56,0731012,215,J.D.LOGISTICS,RATAN BHAI
1105,10/04/2026,411,MANIBHADRA TRADELINK,V R PAWAR SAREES,17933,YASH CREATION,540754,5,0,2095,2,5,-523.75,2095,10475,5,507.51,10657.78,0731012,215,J.D.LOGISTICS,RATAN BHAI
1106,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17416,YASH CREATION,540754,5,0,3695,2,5,-923.75,3695,18475,5,895.11,18797.39,0731011,216,J.D.LOGISTICS,RATAN BHAI
1107,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17490,YASH CREATION,540754,4,0,3795,2,5,-759,3795,15180,5,735.47,15444.89,0731011,216,J.D.LOGISTICS,RATAN BHAI
1108,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17930,YASH CREATION,540754,4,0,2795,2,5,-559,2795,11180,5,541.67,11375.09,0731011,216,J.D.LOGISTICS,RATAN BHAI
1109,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17562,YASH CREATION,540754,5,0,3295,2,5,-823.75,3295,16475,5,798.21,16762.49,0731011,216,J.D.LOGISTICS,RATAN BHAI
1110,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17791,YASH CREATION,540754,5,0,2595,2,5,-648.75,2595,12975,5,628.64,13201.42,0731011,216,J.D.LOGISTICS,RATAN BHAI
1111,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17495,YASH CREATION,540754,4,0,3995,2,5,-799,3995,15980,5,774.23,16258.85,0731011,216,J.D.LOGISTICS,RATAN BHAI
1112,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17628,YASH CREATION,540754,4,0,3995,2,5,-799,3995,15980,5,774.23,16258.85,0731011,216,J.D.LOGISTICS,RATAN BHAI
1113,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17743,YASH CREATION,540754,5,0,2895,2,5,-723.75,2895,14475,5,701.31,14727.59,0731011,216,J.D.LOGISTICS,RATAN BHAI
1114,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,16970,YASH CREATION,540754,6,0,2495,2,5,-748.5,2495,14970,5,725.3,15231.23,0731011,216,J.D.LOGISTICS,RATAN BHAI
1115,10/04/2026,412,MANIBHADRA TRADELINK,V R PAWAR SAREES,17810,YASH CREATION,540754,5,0,2095,2,5,-523.75,2095,10475,5,507.51,10657.79,0731011,216,J.D.LOGISTICS,RATAN BHAI
1116,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17929,YASH CREATION,540754,5,0,2595,2,5,-648.75,2595,12975,5,628.64,13201.42,0731018,217,J.D.LOGISTICS,RATAN BHAI
1117,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17807,YASH CREATION,540754,5,0,3295,2,5,-823.75,3295,16475,5,798.21,16762.49,0731018,217,J.D.LOGISTICS,RATAN BHAI
1118,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17472,YASH CREATION,540754,6,0,3795,2,5,-1138.5,3795,22770,5,1103.21,23167.34,0731018,217,J.D.LOGISTICS,RATAN BHAI
1119,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17752,YASH CREATION,540754,4,0,2995,2,5,-599,2995,11980,5,580.43,12189.05,0731018,217,J.D.LOGISTICS,RATAN BHAI
1120,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17537,YASH CREATION,540754,5,0,3295,2,5,-823.75,3295,16475,5,798.21,16762.49,0731018,217,J.D.LOGISTICS,RATAN BHAI
1121,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17742,YASH CREATION,540754,5,0,2750,2,5,-687.5,2750,13750,5,666.19,13989.94,0731018,217,J.D.LOGISTICS,RATAN BHAI
1122,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17724,YASH CREATION,540754,4,0,3395,2,5,-679,3395,13580,5,657.95,13816.97,0731018,217,J.D.LOGISTICS,RATAN BHAI
1123,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17287,YASH CREATION,540754,5,0,3595,2,5,-898.75,3595,17975,5,870.89,18288.67,0731018,217,J.D.LOGISTICS,RATAN BHAI
1124,10/04/2026,413,MANIBHADRA TRADELINK,V R PAWAR SAREES,17632,YASH CREATION,540754,5,0,3595,2,5,-898.75,3595,17975,5,870.89,18288.67,0731018,217,J.D.LOGISTICS,RATAN BHAI
1125,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17715,YASH CREATION,540754,4,0,3595,2,5,-719,3595,14380,5,696.71,14630.93,0731016,218,J.D.LOGISTICS,RATAN BHAI
1126,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17631,YASH CREATION,540754,4,0,3295,2,5,-659,3295,13180,5,638.57,13409.99,0731016,218,J.D.LOGISTICS,RATAN BHAI
1127,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17262,YASH CREATION,540754,6,0,2795,2,5,-838.5,2795,16770,5,812.51,17062.64,0731016,218,J.D.LOGISTICS,RATAN BHAI
1128,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17850,YASH CREATION,540754,7,0,3195,2,5,-1118.25,3195,22365,5,1083.58,22755.27,0731016,218,J.D.LOGISTICS,RATAN BHAI
1129,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17979,YASH CREATION,540754,4,0,4250,2,5,-850,4250,17000,5,823.65,17296.65,0731016,218,J.D.LOGISTICS,RATAN BHAI
1130,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17899,YASH CREATION,540754,3,0,3295,2,5,-494.25,3295,9885,5,478.93,10057.5,0731016,218,J.D.LOGISTICS,RATAN BHAI
1131,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,16780,YASH CREATION,540754,5,0,3795,2,5,-948.75,3795,18975,5,919.34,19306.12,0731016,218,J.D.LOGISTICS,RATAN BHAI
1132,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17641,YASH CREATION,540754,4,0,3750,2,5,-750,3750,15000,5,726.75,15261.75,0731016,218,J.D.LOGISTICS,RATAN BHAI
1133,10/04/2026,414,MANIBHADRA TRADELINK,V R PAWAR SAREES,17551,YASH CREATION,540754,5,0,3850,2,5,-962.5,3850,19250,5,932.66,19585.91,0731016,218,J.D.LOGISTICS,RATAN BHAI
1134,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17852,YASH CREATION,540754,5,0,3295,2,5,-823.75,3295,16475,5,798.21,16762.49,0731014,219,J.D.LOGISTICS,RATAN BHAI
1135,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17630,YASH CREATION,540754,5,0,2995,2,5,-748.75,2995,14975,5,725.54,15236.32,0731014,219,J.D.LOGISTICS,RATAN BHAI
1136,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17552,YASH CREATION,540754,5,0,3850,2,5,-962.5,3850,19250,5,932.66,19585.91,0731014,219,J.D.LOGISTICS,RATAN BHAI
1137,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17550,YASH CREATION,540754,6,0,3495,2,5,-1048.5,3495,20970,5,1016,21335.93,0731014,219,J.D.LOGISTICS,RATAN BHAI
1138,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,16366,YASH CREATION,540754,4,0,3995,2,5,-799,3995,15980,5,774.23,16258.85,0731014,219,J.D.LOGISTICS,RATAN BHAI
1139,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17925,YASH CREATION,540754,5,0,2995,2,5,-748.75,2995,14975,5,725.54,15236.32,0731014,219,J.D.LOGISTICS,RATAN BHAI
1140,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17475,YASH CREATION,540754,7,0,3395,2,5,-1188.25,3395,23765,5,1151.41,24179.69,0731014,219,J.D.LOGISTICS,RATAN BHAI
1141,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17917,YASH CREATION,540754,4,0,2195,2,5,-439,2195,8780,5,425.39,8933.21,0731014,219,J.D.LOGISTICS,RATAN BHAI
1142,10/04/2026,415,MANIBHADRA TRADELINK,V R PAWAR SAREES,17342,YASH CREATION,540754,4,0,2295,2,5,-459,2295,9180,5,444.77,9340.19,0731014,219,J.D.LOGISTICS,RATAN BHAI
1143,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,17997,YASH CREATION,540754,6,0,2995,2,5,-898.5,2995,17970,5,870.65,18283.58,0731017,220,J.D.LOGISTICS,RATAN BHAI
1144,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,17006,YASH CREATION,540754,5,0,3750,2,5,-937.5,3750,18750,5,908.44,19077.19,0731017,220,J.D.LOGISTICS,RATAN BHAI
1145,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,18013,YASH CREATION,540754,6,0,3995,2,5,-1198.5,3995,23970,5,1161.35,24388.28,0731017,220,J.D.LOGISTICS,RATAN BHAI
1146,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,17862,YASH CREATION,540754,5,0,3095,2,5,-773.75,3095,15475,5,749.76,15745.04,0731017,220,J.D.LOGISTICS,RATAN BHAI
1147,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,17699,YASH CREATION,540754,5,0,2650,2,5,-662.5,2650,13250,5,641.96,13481.21,0731017,220,J.D.LOGISTICS,RATAN BHAI
1148,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,16558,YASH CREATION,540754,4,0,3995,2,5,-799,3995,15980,5,774.23,16258.85,0731017,220,J.D.LOGISTICS,RATAN BHAI
1149,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,17429,YASH CREATION,540754,6,0,3350,2,5,-1005,3350,20100,5,973.85,20450.75,0731017,220,J.D.LOGISTICS,RATAN BHAI
1150,10/04/2026,416,MANIBHADRA TRADELINK,V R PAWAR SAREES,17866,YASH CREATION,540754,5,0,2750,2,5,-687.5,2750,13750,5,666.19,13989.94,0731017,220,J.D.LOGISTICS,RATAN BHAI
1151,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,18004,YASH CREATION,540754,5,0,3495,2,5,-873.75,3495,17475,5,846.66,17779.94,0731015,221,J.D.LOGISTICS,RATAN BHAI
1152,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,17611,YASH CREATION,540754,5,0,3750,2,5,-937.5,3750,18750,5,908.44,19077.19,0731015,221,J.D.LOGISTICS,RATAN BHAI
1153,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,17289,YASH CREATION,540754,4,0,2295,2,5,-459,2295,9180,5,444.77,9340.19,0731015,221,J.D.LOGISTICS,RATAN BHAI
1154,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,17635,YASH CREATION,540754,4,0,2995,2,5,-599,2995,11980,5,580.43,12189.05,0731015,221,J.D.LOGISTICS,RATAN BHAI
1155,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,16821,YASH CREATION,540754,6,0,2995,2,5,-898.5,2995,17970,5,870.65,18283.58,0731015,221,J.D.LOGISTICS,RATAN BHAI
1156,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,16566,YASH CREATION,540754,5,0,3995,2,5,-998.75,3995,19975,5,967.79,20323.57,0731015,221,J.D.LOGISTICS,RATAN BHAI
1157,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,17768,YASH CREATION,540754,5,0,3095,2,5,-773.75,3095,15475,5,749.76,15745.04,0731015,221,J.D.LOGISTICS,RATAN BHAI
1158,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,17039,YASH CREATION,540754,4,0,4295,2,5,-859,4295,17180,5,832.37,17479.79,0731015,221,J.D.LOGISTICS,RATAN BHAI
1159,10/04/2026,417,MANIBHADRA TRADELINK,V R PAWAR SAREES,18003,YASH CREATION,540754,6,0,3995,2,5,-1198.5,3995,23970,5,1161.35,24388.28,0731015,221,J.D.LOGISTICS,RATAN BHAI
1160,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,17966,YASH CREATION,540754,6,0,2750,2,5,-825,2750,16500,5,799.43,16787.93,0731010,222,J.D.LOGISTICS,RATAN BHAI
1161,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,17428,YASH CREATION,540754,6,0,3695,2,5,-1108.5,3695,22170,5,1074.14,22556.87,0731010,222,J.D.LOGISTICS,RATAN BHAI
1162,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,16241,YASH CREATION,540754,6,0,4595,2,5,-1378.5,4595,27570,5,1335.77,28051.1,0731010,222,J.D.LOGISTICS,RATAN BHAI
1163,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,17327,YASH CREATION,540754,5,0,3195,2,5,-798.75,3195,15975,5,773.99,16253.77,0731010,222,J.D.LOGISTICS,RATAN BHAI
1164,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,17851,YASH CREATION,540754,5,0,2995,2,5,-748.75,2995,14975,5,725.54,15236.31,0731010,222,J.D.LOGISTICS,RATAN BHAI
1165,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,16487,YASH CREATION,540754,4,0,2295,2,5,-459,2295,9180,5,444.77,9340.19,0731010,222,J.D.LOGISTICS,RATAN BHAI
1166,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,17155,YASH CREATION,540754,4,0,2495,2,5,-499,2495,9980,5,483.53,10154.15,0731010,222,J.D.LOGISTICS,RATAN BHAI
1167,10/04/2026,418,MANIBHADRA TRADELINK,V R PAWAR SAREES,17079,YASH CREATION,540754,6,0,2650,2,5,-795,2650,15900,5,770.36,16177.46,0731010,222,J.D.LOGISTICS,RATAN BHAI
1168,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17499,YASH CREATION,540754,4,0,1495,2,5,-299,1495,5980,5,289.73,6084.35,0731020,223,J.D.LOGISTICS,RATAN BHAI
1169,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,16991,YASH CREATION,540754,5,0,3750,2,5,-937.5,3750,18750,5,908.44,19077.19,0731020,223,J.D.LOGISTICS,RATAN BHAI
1170,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,16369,YASH CREATION,540754,3,0,3995,2,5,-599.25,3995,11985,5,580.67,12194.14,0731020,223,J.D.LOGISTICS,RATAN BHAI
1171,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17001,YASH CREATION,540754,4,0,3495,2,5,-699,3495,13980,5,677.33,14223.95,0731020,223,J.D.LOGISTICS,RATAN BHAI
1172,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,16914,YASH CREATION,540754,5,0,2895,2,5,-723.75,2895,14475,5,701.31,14727.59,0731020,223,J.D.LOGISTICS,RATAN BHAI
1173,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17048,YASH CREATION,540754,3,0,1750,2,5,-262.5,1750,5250,5,254.36,5341.61,0731020,223,J.D.LOGISTICS,RATAN BHAI
1174,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17534,YASH CREATION,540754,5,0,3995,2,5,-998.75,3995,19975,5,967.79,20323.57,0731020,223,J.D.LOGISTICS,RATAN BHAI
1175,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17771,YASH CREATION,540754,5,0,2195,2,5,-548.75,2195,10975,5,531.74,11166.52,0731020,223,J.D.LOGISTICS,RATAN BHAI
1176,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17491,YASH CREATION,540754,3,0,3295,2,5,-494.25,3295,9885,5,478.93,10057.5,0731020,223,J.D.LOGISTICS,RATAN BHAI
1177,10/04/2026,419,MANIBHADRA TRADELINK,V R PAWAR SAREES,17660,YASH CREATION,540754,4,0,3295,2,5,-659,3295,13180,5,638.57,13409.99,0731020,223,J.D.LOGISTICS,RATAN BHAI
1178,10/04/2026,420,MANIBHADRA TRADELINK,V R PAWAR SAREES,17884,YASH CREATION,540754,5,0,1495,2,5,-373.75,1495,7475,5,362.16,7605.43,0731019,224,J.D.LOGISTICS,RATAN BHAI
1179,10/04/2026,420,MANIBHADRA TRADELINK,V R PAWAR SAREES,17658,YASH CREATION,540754,3,0,3495,2,5,-524.25,3495,10485,5,508,10667.96,0731019,224,J.D.LOGISTICS,RATAN BHAI
1180,10/04/2026,420,MANIBHADRA TRADELINK,V R PAWAR SAREES,17031,YASH CREATION,540754,5,0,3995,2,5,-998.75,3995,19975,5,967.79,20323.56,0731019,224,J.D.LOGISTICS,RATAN BHAI
1181,10/04/2026,420,MANIBHADRA TRADELINK,V R PAWAR SAREES,17048,YASH CREATION,540754,3,0,1750,2,5,-262.5,1750,5250,5,254.36,5341.61,0731019,224,J.D.LOGISTICS,RATAN BHAI
1182,10/04/2026,420,MANIBHADRA TRADELINK,V R PAWAR SAREES,18036,YASH CREATION,540754,5,0,3495,2,5,-873.75,3495,17475,5,846.66,17779.94,0731019,224,J.D.LOGISTICS,RATAN BHAI
1183,10/04/2026,420,MANIBHADRA TRADELINK,V R PAWAR SAREES,17629,YASH CREATION,540754,5,0,3995,2,5,-998.75,3995,19975,5,967.79,20323.56,0731019,224,J.D.LOGISTICS,RATAN BHAI
